pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1164,801,-0.0042424607,0.0034960078,0.99998486,0.31527904
1165,801,-0.0042140693,0.0032701893,0.99998575,0.30582795
1166,801,-0.0037044964,0.002969128,0.99998873,0.2719625
1167,801,-0.0029235692,0.0027079051,0.999992,0.2289973
1168,801,-0.003025759,0.0023034352,0.9999928,0.21760589
1169,801,-0.003129091,0.0018474363,0.9999934,0.20842001
1170,801,-0.003097464,0.0012933167,0.9999944,0.191797
1171,801,-0.0032273813,0.000953909,0.99999434,0.19281451
1172,801,-0.00362314,0.0009106586,0.999993,0.21397886
1173,801,-0.0039009452,0.0015845957,0.9999911,0.24147443
1174,801,-0.0040576877,0.0020055042,0.99998975,0.2594432
1175,801,-0.0040879333,0.0023413452,0.9999889,0.26979542
1176,801,-0.0041509946,0.002588526,0.999988,0.28046337
1177,801,-0.004732895,0.0022593136,0.99998623,0.30066592
1178,801,-0.004913898,0.0019367193,0.9999861,0.30196467
1179,801,-0.0047519743,0.0016626291,0.9999873,0.28871405
1180,801,-0.0040492816,0.0017101662,0.99999034,0.25178832
1181,801,-0.0036122887,0.0015495212,0.9999923,0.22468433
1182,801,-0.003449965,0.0015693404,0.9999928,0.21760589
1183,801,-0.0036356095,0.001406449,0.9999924,0.22381178
1184,801,-0.0038088525,0.0017124092,0.9999913,0.23903109
1185,801,-0.0042184307,0.002356241,0.99998826,0.27765867
1186,801,-0.0046523893,0.0027519295,0.9999854,0.309643
1187,801,-0.005160104,0.0025300458,0.99998355,0.3286494
1188,801,-0.0048993845,0.0023988746,0.9999851,0.31278667
1189,801,-0.0042781187,0.002824036,0.9999869,0.29341987
1190,801,-0.0037530106,0.0033626752,0.99998724,0.289391
1191,801,-0.004009616,0.0030619488,0.99998724,0.289391
1192,801,-0.0043939734,0.0025908689,0.999987,0.29208308
1193,801,-0.004855928,0.0024629463,0.99998516,0.31216046
1194,801,-0.005006771,0.0021210033,0.99998516,0.31216046
1195,801,-0.005269852,0.0017895752,0.99998456,0.31836703
1196,801,-0.0052545737,0.0018508446,0.99998444,0.31959394
1197,801,-0.0052034305,0.0022209627,0.999984,0.32385132
1198,801,-0.0053094416,0.0022002335,0.9999835,0.32924423
1199,801,-0.0052959546,0.0021409225,0.9999837,0.32685837
1200,801,-0.005448873,0.0020273302,0.9999831,0.3333784
1201,801,-0.005481759,0.0019202799,0.99998313,0.33279097
1202,801,-0.005765606,0.0013691001,0.9999825,0.33919698
1203,801,-0.005827347,0.0012328923,0.9999823,0.34092322
1204,801,-0.006230737,0.0015489418,0.99997944,0.36744133
1205,801,-0.0066705714,0.002145951,0.9999755,0.4010509
1206,801,-0.0064927707,0.002228687,0.9999764,0.3936644
1207,801,-0.006074514,0.0021356314,0.9999793,0.36850482
1208,801,-0.0058099083,0.001920603,0.9999812,0.3511023
1209,801,-0.0059259953,0.0016448672,0.99998105,0.35277024
1210,801,-0.0052926303,0.0011973438,0.9999852,0.311533
1211,801,-0.005376189,0.0008513491,0.99998516,0.31216046
1212,801,-0.005442451,0.00064699084,0.99998504,0.31341162
1213,801,-0.0051611327,0.0004950676,0.9999866,0.29673544
