pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1129,775,0.004704056,-0.009345953,0.9999453,0.5993783
1130,775,0.0058322717,-0.0099227615,0.9999338,0.65938205
1131,775,0.006557384,-0.0090701375,0.99993736,0.64132965
1132,775,0.007357844,-0.008684579,0.9999352,0.6522211
1133,775,0.00763832,-0.009842323,0.99992234,0.71408963
1134,775,0.00810703,-0.010862156,0.9999081,0.7768251
1135,775,0.008316262,-0.010564376,0.99990964,0.77024794
1136,775,0.008159315,-0.010553808,0.99991095,0.76463854
1137,775,0.008354257,-0.010353728,0.9999115,0.76233196
1138,775,0.008287962,-0.011025068,0.9999049,0.79031014
1139,775,0.0086176675,-0.0090072835,0.99992234,0.71408963
1140,775,0.009015832,-0.007865076,0.9999284,0.68556994
1141,775,0.008949999,-0.00948678,0.9999149,0.747558
1142,775,0.008705468,-0.009361524,0.99991834,0.73221886
1143,775,0.0093710115,-0.009691972,0.9999091,0.77253103
1144,775,0.010114586,-0.0098554045,0.9999002,0.8093922
1145,775,0.010273267,-0.009042338,0.9999064,0.78384626
1146,775,0.010251306,-0.009539755,0.99990195,0.8023506
1147,775,0.012063451,-0.009268218,0.9998843,0.8715547
1148,775,0.0130595695,-0.008792596,0.999876,0.9022229
1149,775,0.013709413,-0.008244043,0.999872,0.91663903
1150,775,0.014672167,-0.008635022,0.9998551,0.97538346
1151,775,0.015930632,-0.007902893,0.99984187,1.018948
1152,775,0.016911235,-0.0076018334,0.99982804,1.0625683
1153,775,0.017740024,-0.008966905,0.9998024,1.1390076
1154,775,0.019023452,-0.009373041,0.9997751,1.2151481
1155,775,0.019256616,-0.010008658,0.99976444,1.24364
1156,775,0.019261202,-0.010383927,0.99976057,1.2538259
1157,775,0.018254183,-0.009491222,0.99978834,1.1788558
1158,775,0.01822244,-0.009331089,0.9997904,1.1731983
1159,775,0.017351318,-0.009319952,0.99980605,1.128479
1160,775,0.018021181,-0.008599266,0.9998007,1.143979
1161,775,0.018514123,-0.0085784225,0.9997918,1.1691884
1162,775,0.019416388,-0.00860929,0.9997744,1.217079
1163,775,0.020267308,-0.007040942,0.99976975,1.2295562
1164,775,0.021192765,-0.006922901,0.99975145,1.2774818
1165,775,0.02305752,-0.007129819,0.9997087,1.3829594
1166,775,0.023462731,-0.00735625,0.9996977,1.4088938
1167,775,0.023297224,-0.00756701,0.99969995,1.4036058
1168,775,0.02356355,-0.008906872,0.99968266,1.4434716
1169,775,0.024760745,-0.009898009,0.9996444,1.528031
1170,775,0.025072064,-0.008614494,0.9996486,1.5190398
1171,775,0.025354158,-0.007671485,0.9996491,1.5178798
1172,775,0.025726426,-0.007815737,0.99963844,1.5407847
1173,775,0.026064051,-0.0077392356,0.9996303,1.558088
1174,775,0.026802344,-0.007326106,0.99961394,1.5921302
1175,775,0.027221456,-0.007871009,0.99959844,1.6237737
1176,775,0.0272394,-0.009351317,0.9995853,1.6501936
1177,775,0.027178828,-0.010062598,0.99957985,1.6609504
1178,775,0.027100878,-0.0107506225,0.99957496,1.6705838
1179,775,0.02689193,-0.011064992,0.9995771,1.6663613
1180,775,0.02722958,-0.010972275,0.99956906,1.6821412
1181,775,0.02817,-0.0098658195,0.9995544,1.7105212
1182,775,0.028807495,-0.010288276,0.99953204,1.7529
1183,775,0.029390814,-0.009333128,0.99952435,1.7672433
1184,775,0.02994154,-0.008726693,0.99951357,1.7871746
1185,775,0.030083686,-0.007864989,0.9995164,1.7819107
