pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1083,545,-0.15196356,-0.511888,0.84550446,36.07858
1084,545,-0.15064968,-0.5053755,0.8496471,35.79246
1085,545,-0.15399043,-0.5097409,0.84643435,35.90125
1086,545,-0.15871625,-0.5102629,0.84524614,35.770714
1087,545,-0.16200282,-0.5106213,0.8444057,35.68088
1088,545,-0.1625077,-0.5012004,0.849935,35.182682
1089,545,-0.16792074,-0.50804335,0.8448044,35.355015
1090,545,-0.17142208,-0.505152,0.8458345,35.092476
1091,545,-0.16790377,-0.5090392,0.8442082,35.40694
1092,545,-0.17618267,-0.50598806,0.84435517,34.982788
1093,545,-0.17424385,-0.5109939,0.8417388,35.30481
1094,545,-0.17932795,-0.51129913,0.8404848,35.160194
1095,545,-0.18164301,-0.50963885,0.8409959,35.00067
1096,545,-0.19409563,-0.50940293,0.83835286,34.605415
1097,545,-0.18711011,-0.51173484,0.8385209,34.941685
1098,545,-0.19371608,-0.5117433,0.83701426,34.74129
1099,545,-0.19527058,-0.50571436,0.8403109,34.3744
1100,545,-0.1955821,-0.5121035,0.83635974,34.70445
1101,545,-0.20307837,-0.5073308,0.83748114,34.226643
1102,545,-0.20639256,-0.50630695,0.8372905,34.07436
1103,545,-0.2095183,-0.5035064,0.8382025,33.833015
1104,545,-0.20541912,-0.50680435,0.837229,34.12954
1105,545,-0.21080458,-0.5116454,0.8329348,34.234196
1106,545,-0.2137147,-0.50890356,0.83387244,34.002617
1107,545,-0.2184242,-0.5087844,0.83272403,33.863003
1108,545,-0.22263253,-0.5069763,0.83271223,33.647087
1109,545,-0.22249559,-0.51129997,0.83010125,33.887238
1110,545,-0.22749166,-0.50667715,0.83158034,33.49692
1111,545,-0.22489367,-0.50496984,0.8333236,33.475037
1112,545,-0.22896698,-0.5068972,0.8310411,33.46881
1113,545,-0.23692897,-0.5078063,0.8282496,33.306023
1114,545,-0.23335521,-0.509933,0.8279576,33.51826
1115,545,-0.23741798,-0.50477344,0.8299618,33.125362
1116,545,-0.23729278,-0.5046999,0.83004224,33.12461
1117,545,-0.24593975,-0.50704604,0.826086,33.03042
1118,545,-0.24777931,-0.50901055,0.82432616,33.093884
1119,545,-0.2502534,-0.5103851,0.8227274,33.10936
1120,545,-0.24978732,-0.5076497,0.82455933,32.967117
1121,545,-0.26035163,-0.50250417,0.8244432,32.417458
1122,545,-0.2610557,-0.50756896,0.8211113,32.687237
1123,545,-0.2573807,-0.5084617,0.8217189,32.8261
1124,545,-0.26464748,-0.50514656,0.8214552,32.464436
1125,545,-0.2669758,-0.50496227,0.82081497,32.3993
1126,545,-0.26971564,-0.5026175,0.8213581,32.20198
1127,545,-0.27464736,-0.5073379,0.81680906,32.360077
1128,545,-0.27635217,-0.5040141,0.81829053,32.13077
1129,545,-0.27332634,-0.5093288,0.8160128,32.504314
1130,545,-0.2799,-0.50453633,0.8167613,32.082306
1131,545,-0.27988347,-0.5027776,0.81785077,31.981268
1132,545,-0.28265324,-0.5030384,0.8167372,31.935755
1133,545,-0.2829614,-0.50424725,0.8158846,31.99899
1134,545,-0.28874856,-0.5045346,0.8136763,31.892746
1135,545,-0.29164475,-0.5090805,0.80980265,32.0989
1136,545,-0.29250634,-0.5044466,0.8123876,31.809923
1137,545,-0.29501593,-0.50367874,0.81195647,31.71398
1138,545,-0.29856977,-0.5062057,0.8090809,31.791649
1139,545,-0.30033666,-0.50022906,0.8121384,31.40549
1140,545,-0.3098709,-0.5000692,0.8086475,31.213217
1141,545,-0.30651927,-0.50299984,0.8081071,31.449442
1142,545,-0.31435645,-0.5001838,0.8068434,31.137918
1143,545,-0.3138209,-0.50712883,0.802706,31.562
1144,545,-0.31458786,-0.5001805,0.8067552,31.133564
1145,545,-0.31736046,-0.5072567,0.80123216,31.50795
1146,545,-0.32022712,-0.50383204,0.8022518,31.253075
1147,545,-0.32002273,-0.5051549,0.80150104,31.336071
1148,545,-0.32630786,-0.49886987,0.80290216,30.852804
1149,545,-0.32172772,-0.5083421,0.7987988,31.49959
1150,545,-0.33298543,-0.49970153,0.79963684,30.795685
1151,545,-0.33051586,-0.49955675,0.80075103,30.825867
1152,545,-0.33204073,-0.49769473,0.8012795,30.68917
1153,545,-0.33640352,-0.50598496,0.7942367,31.12619
1154,545,-0.34052372,-0.50424755,0.7935856,30.959948
1155,545,-0.34387124,-0.50434625,0.79207796,30.91892
1156,545,-0.34487033,-0.50277036,0.7926452,30.808262
1157,545,-0.34336206,-0.49974546,0.79520875,30.643866
1158,545,-0.34806725,-0.5018287,0.7918442,30.706898
1159,545,-0.34612337,-0.5045408,0.79097223,30.900135
1160,545,-0.35061598,-0.5052761,0.7885205,30.886398
1161,545,-0.35697114,-0.50228965,0.7875765,30.621965
1162,545,-0.35718986,-0.49885997,0.7896545,30.406555
1163,545,-0.36001146,-0.5006368,0.78724486,30.482994
1164,545,-0.36490333,-0.5025529,0.78376406,30.547144
1165,545,-0.36488447,-0.498017,0.78666276,30.264023
1166,545,-0.36808723,-0.4981102,0.78511024,30.23482
1167,545,-0.367682,-0.49699742,0.7860048,30.169653
1168,545,-0.3743108,-0.49566823,0.783712,30.017818
1169,545,-0.3758524,-0.4970138,0.7821204,30.087318
1170,545,-0.37688446,-0.49540722,0.7826429,29.97645
1171,545,-0.375309,-0.5014337,0.779556,30.370989
1172,545,-0.38043568,-0.49864793,0.7788574,30.148323
1173,545,-0.38241512,-0.49670973,0.7791265,30.008532
1174,545,-0.38526306,-0.49825937,0.7767303,30.083055
1175,545,-0.38762328,-0.49689028,0.77643305,29.977425
1176,545,-0.3936546,-0.49473727,0.77477163,29.796106
1177,545,-0.3914957,-0.49557486,0.77533,29.864746
1178,545,-0.39443034,-0.49615443,0.77346975,29.881279
1179,545,-0.39403725,-0.49939728,0.7715809,30.091341
1180,545,-0.39794883,-0.49241695,0.7740558,29.61954
1181,545,-0.4047246,-0.49588552,0.76830685,29.803446
1182,545,-0.40032214,-0.4977652,0.76939714,29.94803
1183,545,-0.40245464,-0.4960608,0.76938546,29.826603
1184,545,-0.40481335,-0.49331516,0.7699132,29.63755
1185,545,-0.40877038,-0.4916848,0.7688646,29.513298
1186,545,-0.41332334,-0.49364668,0.76516443,29.621042
1187,545,-0.41157785,-0.49407488,0.7658287,29.655504
1188,545,-0.41310593,-0.49486998,0.7644915,29.701101
1189,545,-0.41725123,-0.49338612,0.7631983,29.59074
1190,545,-0.42028433,-0.4912302,0.7629247,29.44194
1191,545,-0.4210333,-0.4936624,0.76093924,29.598328
1192,545,-0.42288977,-0.49170408,0.76117766,29.46643
1193,545,-0.42441416,-0.49353954,0.7591385,29.583134
1194,545,-0.43139157,-0.4883704,0.7585483,29.235703
1195,545,-0.4278343,-0.48818687,0.7606783,29.227968
1196,545,-0.42817444,-0.4904191,0.7590493,29.373222
1197,545,-0.43352526,-0.4891301,0.7568405,29.28402
1198,545,-0.4357256,-0.4887767,0.75580454,29.260237
1199,545,-0.4353998,-0.48933753,0.75562936,29.297096
1200,545,-0.4403225,-0.48654032,0.7545824,29.114542
1201,545,-0.43942907,-0.48878056,0.7536549,29.261398
1202,545,-0.44323328,-0.48866436,0.7514994,29.257248
1203,545,-0.44763896,-0.48772943,0.74949276,29.202682
1204,545,-0.45049843,-0.4877833,0.74774235,29.212797
1205,545,-0.44743168,-0.4880979,0.74937665,29.226656
1206,545,-0.4532647,-0.4840952,0.7484671,28.975863
1207,545,-0.4552477,-0.48295125,0.7480025,28.906101
1208,545,-0.44959953,-0.48662636,0.7490361,29.133936
