pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1069,657,-0.05182622,-0.11178304,0.99238026,27.706656
1070,657,-0.05424053,-0.11200075,0.99222666,27.573996
1071,657,-0.056843337,-0.11201491,0.9920794,27.428354
1072,657,-0.059193406,-0.11179857,0.99196637,27.294067
1073,657,-0.061617624,-0.111273766,0.99187773,27.151857
1074,657,-0.0634942,-0.11111062,0.99177766,27.044737
1075,657,-0.06602647,-0.1107995,0.9916472,26.899069
1076,657,-0.0690993,-0.11084078,0.99143314,26.72746
1077,657,-0.07261056,-0.111278325,0.9911331,26.53628
1078,657,-0.07571025,-0.11186187,0.9908354,26.37009
1079,657,-0.07854358,-0.11192974,0.99060726,26.212402
1080,657,-0.080794565,-0.11177333,0.9904439,26.084469
1081,657,-0.08281845,-0.11167661,0.9902876,25.970007
1082,657,-0.08429262,-0.11134644,0.9902004,25.883305
1083,657,-0.08636022,-0.11138732,0.9900176,25.76816
1084,657,-0.08833788,-0.11159369,0.9898199,25.660192
1085,657,-0.09095968,-0.11118192,0.9896287,25.508234
1086,657,-0.09396276,-0.11039758,0.989436,25.33008
1087,657,-0.09727724,-0.11001278,0.9891584,25.139664
1088,657,-0.09979795,-0.10991276,0.9889184,24.997337
1089,657,-0.102112986,-0.10996233,0.9886765,24.868488
1090,657,-0.104471855,-0.11023688,0.9883994,24.740187
1091,657,-0.10787667,-0.11000548,0.9880594,24.546717
1092,657,-0.11101029,-0.10958783,0.98775864,24.365923
1093,657,-0.1138459,-0.109746926,0.9874182,24.209497
1094,657,-0.11642858,-0.11002056,0.9870865,24.068823
1095,657,-0.11857654,-0.11096172,0.98672545,23.961645
1096,657,-0.12123168,-0.111724466,0.98631656,23.823929
1097,657,-0.123958655,-0.112060465,0.9859395,23.676414
1098,657,-0.12652487,-0.1118992,0.98563176,23.530943
1099,657,-0.12836786,-0.11111591,0.98548204,23.417051
1100,657,-0.13084261,-0.11044593,0.9852319,23.269455
1101,657,-0.13318081,-0.10960482,0.9850125,23.127039
1102,657,-0.1351468,-0.109350525,0.9847729,23.013655
1103,657,-0.13738762,-0.10951155,0.9844449,22.890772
1104,657,-0.13973695,-0.10987122,0.9840741,22.764717
1105,657,-0.1419242,-0.11011001,0.98373437,22.646053
1106,657,-0.14450409,-0.11023571,0.98334455,22.503912
1107,657,-0.14659412,-0.1099008,0.98307276,22.382397
1108,657,-0.14882427,-0.109284,0.98280644,22.248945
1109,657,-0.15084034,-0.10898164,0.98253256,22.132013
1110,657,-0.15372443,-0.10936387,0.98204297,21.976667
1111,657,-0.15723783,-0.1095987,0.9814604,21.784153
1112,657,-0.16063526,-0.10947698,0.98092365,21.592855
1113,657,-0.1633322,-0.109275445,0.9805006,21.43943
1114,657,-0.16482416,-0.10923082,0.98025596,21.35555
1115,657,-0.16699669,-0.10972621,0.9798328,21.242
1116,657,-0.16938972,-0.11056065,0.97932804,21.12159
1117,657,-0.17211343,-0.11046501,0.97886384,20.968449
1118,657,-0.17422071,-0.10965836,0.9785817,20.838486
1119,657,-0.17601383,-0.1091005,0.97832316,20.729877
1120,657,-0.1776666,-0.10836297,0.9781064,20.626242
1121,657,-0.180104,-0.10787737,0.97771424,20.482788
1122,657,-0.18283154,-0.10770515,0.97722673,20.328056
1123,657,-0.18486461,-0.10723466,0.976896,20.2073
1124,657,-0.18661025,-0.10696614,0.9765935,20.105734
1125,657,-0.18838453,-0.10639775,0.9763149,19.997805
1126,657,-0.19111586,-0.10661569,0.97576016,19.848959
1127,657,-0.19410728,-0.10676785,0.9751528,19.684664
1128,657,-0.19690517,-0.106967784,0.97456974,19.532036
1129,657,-0.19885775,-0.10749825,0.97411484,19.431984
1130,657,-0.2005018,-0.10839251,0.97367865,19.355331
1131,657,-0.20228355,-0.108538955,0.9732937,19.258724
1132,657,-0.20426796,-0.10848243,0.97288555,19.147451
1133,657,-0.20656665,-0.10868814,0.97237706,19.023214
1134,657,-0.20939164,-0.108744994,0.97176623,18.867306
1135,657,-0.21259475,-0.108516164,0.97109616,18.685513
1136,657,-0.21501,-0.107832626,0.9706404,18.539574
1137,657,-0.21745525,-0.10776786,0.9701027,18.402681
1138,657,-0.2195054,-0.10767047,0.9696517,18.287176
1139,657,-0.2208122,-0.107452095,0.9693792,18.210815
1140,657,-0.2227792,-0.10702213,0.9689766,18.094059
1141,657,-0.22584465,-0.10693238,0.9682766,17.922352
1142,657,-0.22906609,-0.10605595,0.9676161,17.72793
1143,657,-0.23136866,-0.10584587,0.96709114,17.596373
1144,657,-0.23337261,-0.10596998,0.9665959,17.48744
1145,657,-0.23524727,-0.10599304,0.9661388,17.38389
1146,657,-0.2369573,-0.1061094,0.9657081,17.291214
1147,657,-0.23832797,-0.106199056,0.9653609,17.216917
1148,657,-0.23953502,-0.10556121,0.96513194,17.138298
1149,657,-0.2413791,-0.10571213,0.96465594,17.038881
1150,657,-0.24290435,-0.10571007,0.9642733,16.954369
1151,657,-0.2447683,-0.10532163,0.96384436,16.843887
1152,657,-0.2461123,-0.105205074,0.9635148,16.767263
1153,657,-0.24848957,-0.1056871,0.9628516,16.644838
1154,657,-0.2511503,-0.10609241,0.9621164,16.505505
1155,657,-0.25397456,-0.10586953,0.9613993,16.345213
1156,657,-0.25620216,-0.10535618,0.96086454,16.21222
1157,657,-0.25799036,-0.104816295,0.960445,16.102936
1158,657,-0.2599474,-0.104707085,0.959929,15.992751
1159,657,-0.26215884,-0.105239935,0.95926917,15.88125
1160,657,-0.26402915,-0.10533483,0.9587456,15.780085
1161,657,-0.26642004,-0.105290785,0.9580888,15.647506
1162,657,-0.26865116,-0.10514834,0.95748127,15.521817
1163,657,-0.2705301,-0.10460229,0.9570119,15.4072895
1164,657,-0.27180007,-0.10398534,0.9567192,15.324793
1165,657,-0.27322343,-0.103937864,0.956319,15.245447
1166,657,-0.27486897,-0.10439087,0.95579785,15.164299
1167,657,-0.2766656,-0.10493102,0.95522016,15.076867
1168,657,-0.27842742,-0.10482374,0.9547199,14.977951
1169,657,-0.28035718,-0.104212224,0.954222,14.859174
